PROLIFIC_PID,SESSION_ID,STUDY_ID,batchId,cheat,cheat_player,cheater,choose_pretender,click_log,correct,decision,final_grid_state,generalMultiple,genuine_first,genuine_player,grid,grid_number,internal_node_id,noncheater,nonpretend_instructions,num_clicks,participant_number,points,pretend_instructions,question_order,replay_log,responses,rt,success,test_part,time_elapsed,total_points,trial_index,trial_type,view_history
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,True,,,,0.0-4.0,,1,,216,,1,,,,16348.300000011921,,,72611,77,5,instructions,"[{""page_index"":0,""viewing_time"":16348}]"
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,0.0,,,False,"{'i': [2, 3, 4, 0, 0, 2, 3, 2], 'j': [3, 3, 3, 0, 1, 1, 1, 0], 't': [2871.5, 6739.299999952316, 9755.199999988079, 14037.899999976158, 15106.799999952316, 17417.099999964237, 18338.599999964237, 20429.899999976158], 'hit': ['A', 'A', 'A', 'C', 'C', 'B', '0', 'B']}",,,"[['ship', 'ship', 'unknown', 'unknown', 'unknown'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['ship', 'ship', 'unknown', 'ship', 'unknown'], ['unknown', 'sea', 'unknown', 'ship', 'unknown'], ['unknown', 'unknown', 'unknown', 'ship', 'unknown']]",,True,,"[['C', 'C', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['B', 'B', '0', 'A', '0'], ['0', '0', '0', 'A', '0'], ['0', '0', '0', 'A', '0']]",1.0,0.0-5.0-0.0,,1,8.0,216,17.0,1,,,,,,non-pretend,95183,77,6,Battleships,
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,True,,,,0.0-5.0-1.0,,1,,216,,1,,,,2973.0,,,98161,77,7,instructions,"[{""page_index"":0,""viewing_time"":2972.599999964237}]"
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,0.0,,,False,"{'i': [1, 3, 1, 2, 1, 0, 3, 2, 3, 2, 2, 0, 4, 4, 3, 4], 'j': [1, 3, 4, 4, 3, 4, 0, 1, 1, 2, 3, 1, 2, 1, 2, 3], 't': [2109.300000011921, 3868.399999976158, 5148.599999964237, 6301.899999976158, 9634.899999976158, 10887.099999964237, 13357.899999976158, 14576.699999988079, 15782.399999976158, 17045.899999976158, 18206.899999976158, 20287.399999976158, 22777.899999976158, 24013.599999964237, 25046.30000001192, 26137.399999976158], 'hit': ['0', '0', 'B', '0', '0', 'B', '0', 'A', '0', 'A', 'A', '0', 'C', '0', '0', 'C']}",,,"[['unknown', 'sea', 'unknown', 'unknown', 'ship'], ['unknown', 'sea', 'unknown', 'sea', 'ship'], ['unknown', 'ship', 'ship', 'ship', 'sea'], ['sea', 'sea', 'sea', 'sea', 'unknown'], ['unknown', 'sea', 'ship', 'ship', 'unknown']]",,True,,"[['0', '0', '0', '0', 'B'], ['0', '0', '0', '0', 'B'], ['0', 'A', 'A', 'A', '0'], ['0', '0', '0', '0', '0'], ['0', '0', 'C', 'C', '0']]",3.0,0.0-5.0-0.1,,1,16.0,216,9.0,1,,,,,,non-pretend,126434,77,8,Battleships,
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,True,,,,0.0-5.0-1.1,,1,,216,,1,,,,1914.9000000357628,,,128353,77,9,instructions,"[{""page_index"":0,""viewing_time"":1914.5}]"
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,0.0,,,False,"{'i': [3, 2, 2, 1, 3, 2, 2, 0, 0, 0, 1, 4], 'j': [4, 4, 1, 1, 1, 2, 0, 3, 2, 4, 3, 4], 't': [1834.5, 4343.899999976158, 9110.100000023842, 10888.199999988079, 12204, 13378.899999976158, 14596, 16500.5, 17527.80000001192, 18666.19999998808, 20065.80000001192, 22148.399999976158], 'hit': ['A', 'A', 'C', '0', '0', '0', 'C', 'B', '0', '0', 'B', 'A']}",,,"[['unknown', 'unknown', 'sea', 'ship', 'sea'], ['unknown', 'sea', 'unknown', 'ship', 'unknown'], ['ship', 'ship', 'sea', 'unknown', 'ship'], ['unknown', 'sea', 'unknown', 'unknown', 'ship'], ['unknown', 'unknown', 'unknown', 'unknown', 'ship']]",,True,,"[['0', '0', '0', 'B', '0'], ['0', '0', '0', 'B', '0'], ['C', 'C', '0', '0', 'A'], ['0', '0', '0', '0', 'A'], ['0', '0', '0', '0', 'A']]",6.0,0.0-5.0-0.2,,1,12.0,216,13.0,1,,,,,,non-pretend,152636,77,10,Battleships,
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,True,,,,0.0-5.0-1.2,,1,,216,,1,,,,1605.699999988079,,,154244,77,11,instructions,"[{""page_index"":0,""viewing_time"":1605.3999999761581}]"
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,0.0,,,False,"{'i': [2, 1, 0, 1, 2, 3, 4, 0, 1, 1, 0, 4, 2, 1, 3, 3, 2], 'j': [0, 0, 0, 1, 4, 2, 3, 3, 3, 4, 4, 1, 2, 2, 4, 3, 3], 't': [1693.699999988079, 2941.300000011921, 4263.600000023842, 5336, 7012.5, 8381.199999988079, 9516.800000011921, 11480, 13007.399999976158, 14652.600000023842, 15728.199999988079, 17638.30000001192, 19368.100000023842, 22790.69999998808, 25095.19999998808, 27202.600000023842, 28217.5], 'hit': ['0', 'A', '0', 'A', '0', '0', '0', '0', '0', 'B', 'B', '0', '0', 'A', '0', 'C', 'C']}",,,"[['sea', 'unknown', 'unknown', 'sea', 'ship'], ['ship', 'ship', 'ship', 'sea', 'ship'], ['sea', 'unknown', 'sea', 'ship', 'sea'], ['unknown', 'unknown', 'sea', 'ship', 'sea'], ['unknown', 'sea', 'unknown', 'sea', 'unknown']]",,True,,"[['0', '0', '0', '0', 'B'], ['A', 'A', 'A', '0', 'B'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', '0', '0']]",4.0,0.0-5.0-0.3,,1,17.0,216,8.0,1,,,,,,non-pretend,184606,77,12,Battleships,
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,True,,,,0.0-5.0-1.3,,1,,216,,1,,,,1648.7000000476837,,,186258,77,13,instructions,"[{""page_index"":0,""viewing_time"":1648.4000000357628}]"
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,0.0,,,False,"{'i': [2, 1, 2, 4, 1, 0, 3, 3, 2, 3, 2, 0, 3, 4, 4], 'j': [0, 4, 4, 2, 2, 1, 1, 3, 2, 2, 1, 4, 4, 1, 0], 't': [2144.400000035763, 3835.100000023842, 5007.300000011921, 6593.100000023842, 8186.900000035763, 9290.200000047684, 11400.600000023842, 20731.900000035763, 22429.200000047684, 24951.30000001192, 26194.80000001192, 28784.80000001192, 30197, 31605.700000047684, 32649.600000023842], 'hit': ['0', 'A', 'A', '0', '0', '0', '0', '0', 'B', '0', 'B', '0', 'A', 'C', 'C']}",,,"[['unknown', 'sea', 'unknown', 'unknown', 'sea'], ['unknown', 'unknown', 'sea', 'unknown', 'ship'], ['sea', 'ship', 'ship', 'unknown', 'ship'], ['unknown', 'sea', 'sea', 'sea', 'ship'], ['ship', 'ship', 'sea', 'unknown', 'unknown']]",,True,,"[['0', '0', '0', '0', '0'], ['0', '0', '0', '0', 'A'], ['0', 'B', 'B', '0', 'A'], ['0', '0', '0', '0', 'A'], ['C', 'C', '0', '0', '0']]",0.0,0.0-5.0-0.4,,1,15.0,216,10.0,1,,,,,,non-pretend,221058,77,14,Battleships,
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,True,,,,0.0-5.0-1.4,,1,,216,,1,,,,2355.300000011921,,,223417,77,15,instructions,"[{""page_index"":0,""viewing_time"":2355}]"
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,True,,,,0.0-6.0-0.0,,1,,216,,1,,,,27579.0,,,250996,77,16,instructions,"[{""page_index"":0,""viewing_time"":3257.5},{""page_index"":1,""viewing_time"":6309},{""page_index"":2,""viewing_time"":8260.300000011921},{""page_index"":3,""viewing_time"":9752}]"
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,,,False,,1.0,,,,True,,,,0.0-6.0-1.0,,1,,216,,1,[0],,"{""Q0"":""... play the game as if the cross hints <b>were not there</b> so that I look like someone who <b>had no hints</b>""}",6036.699999988079,,multichoice_pretend,257035,77,17,survey-multi-choice,
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,1.0,,,False,"{'i': [1, 2, 3, 0, 0, 1, 1, 2, 2, 3, 3, 2], 'j': [1, 3, 2, 1, 2, 2, 3, 0, 1, 1, 0, 2], 't': [5297.199999988079, 8395.5, 14591.100000023842, 16825.19999998808, 18482.30000001192, 20499.100000023842, 22222.19999998808, 26121.69999998808, 28087.80000001192, 29383.600000023842, 30904, 33109.60000002384], 'hit': ['0', '0', '0', '0', '0', 'B', '0', '0', '0', 'A', 'A', 'B']}",,,"[['unknown', 'sea', 'sea', 'unknown'], ['unknown', 'sea', 'ship', 'sea'], ['sea', 'sea', 'ship', 'sea'], ['ship', 'ship', 'sea', 'unknown']]",,True,,"[['0', '0', '0', '0'], ['0', '0', 'B', '0'], ['0', '0', 'B', '0'], ['A', 'A', '0', '0']]",,0.0-7.0,,1,12.0,216,4.0,1,,,,,,,292283,77,18,Battleships,
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,True,,,,0.0-8.0,,1,,216,,1,,,,6597.799999952316,,,298882,77,19,instructions,"[{""page_index"":0,""viewing_time"":6596.699999988079}]"
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,1.0,,,False,"{'i': [2, 0, 3, 3, 4, 1, 2, 2, 3, 2, 1, 3, 4], 'j': [3, 2, 2, 1, 2, 0, 0, 1, 0, 4, 4, 4, 4], 't': [10726.199999988079, 13825.5, 16847.599999964237, 19890.69999998808, 21525.099999964237, 24077.899999976158, 25278, 27379.69999998808, 28613.5, 33867, 35272.799999952316, 36252, 37213.299999952316], 'hit': ['0', '0', 'B', '0', 'B', '0', 'C', '0', 'C', 'A', '0', 'A', 'A']}",,,"[['unknown', 'unknown', 'sea', 'unknown', 'unknown'], ['sea', 'unknown', 'unknown', 'unknown', 'sea'], ['ship', 'sea', 'unknown', 'sea', 'ship'], ['ship', 'sea', 'ship', 'unknown', 'ship'], ['unknown', 'unknown', 'ship', 'unknown', 'ship']]",,True,,"[['0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['C', '0', '0', '0', 'A'], ['C', '0', 'B', '0', 'A'], ['0', '0', 'B', '0', 'A']]",5.0,0.0-9.0-0.0,,1,13.0,216,12.0,1,,,,,,pretend,338266,77,20,Battleships,
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,True,,,,0.0-9.0-1.0,,1,,216,,1,,,,2167.300000011921,,,340437,77,21,instructions,"[{""page_index"":0,""viewing_time"":2166.699999988079}]"
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,1.0,,,False,"{'i': [2, 1, 1, 1, 3, 3, 2, 2, 1, 4, 4, 3, 2, 0], 'j': [4, 3, 2, 4, 3, 1, 1, 0, 1, 2, 3, 2, 2, 1], 't': [2597.800000011921, 4227.699999988079, 5479, 6953.5, 9570.599999964237, 12922, 14028.099999964237, 15735.699999988079, 17749.19999998808, 23668, 25877.30000001192, 27301.80000001192, 30384, 31573.099999964237], 'hit': ['0', 'B', '0', 'B', '0', '0', 'A', '0', 'A', 'C', '0', 'C', '0', 'A']}",,,"[['unknown', 'ship', 'unknown', 'unknown', 'unknown'], ['unknown', 'ship', 'sea', 'ship', 'ship'], ['sea', 'ship', 'sea', 'unknown', 'sea'], ['unknown', 'sea', 'ship', 'sea', 'unknown'], ['unknown', 'unknown', 'ship', 'sea', 'unknown']]",,True,,"[['0', 'A', '0', '0', '0'], ['0', 'A', '0', 'B', 'B'], ['0', 'A', '0', '0', '0'], ['0', '0', 'C', '0', '0'], ['0', '0', 'C', '0', '0']]",8.0,0.0-9.0-0.1,,1,14.0,216,11.0,1,,,,,,pretend,374151,77,22,Battleships,
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,True,,,,0.0-9.0-1.1,,1,,216,,1,,,,5884.899999976158,,,380039,77,23,instructions,"[{""page_index"":0,""viewing_time"":5883.899999976158}]"
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,1.0,,,False,"{'i': [3, 2, 0, 0, 0, 1, 3, 2, 2, 3, 4, 4, 3, 2], 'j': [3, 2, 2, 3, 4, 3, 0, 0, 1, 2, 2, 4, 4, 4], 't': [2354.5, 6224.300000011921, 10193.900000035763, 11964.800000011921, 13378.900000035763, 14754.100000023842, 17366, 18873.100000023842, 21356.80000001192, 23240.30000001192, 25182.600000023842, 27496.19999998808, 30117.19999998808, 32587.19999998808], 'hit': ['0', '0', '0', 'B', '0', 'B', '0', 'C', 'C', '0', '0', 'A', 'A', 'A']}",,,"[['unknown', 'unknown', 'sea', 'ship', 'sea'], ['unknown', 'unknown', 'unknown', 'ship', 'unknown'], ['ship', 'ship', 'sea', 'unknown', 'ship'], ['sea', 'unknown', 'sea', 'sea', 'ship'], ['unknown', 'unknown', 'sea', 'unknown', 'ship']]",,True,,"[['0', '0', '0', 'B', '0'], ['0', '0', '0', 'B', '0'], ['C', 'C', '0', '0', 'A'], ['0', '0', '0', '0', 'A'], ['0', '0', '0', '0', 'A']]",6.0,0.0-9.0-0.2,,1,14.0,216,11.0,1,,,,,,pretend,414767,77,24,Battleships,
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,True,,,,0.0-9.0-1.2,,1,,216,,1,,,,2115.5,,,416886,77,25,instructions,"[{""page_index"":0,""viewing_time"":2115.199999988079}]"
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,1.0,,,False,"{'i': [1, 1, 1, 0, 3, 2, 3, 4, 2, 3, 0, 3, 4, 4, 4, 3], 'j': [4, 3, 2, 3, 4, 1, 0, 0, 0, 1, 1, 3, 4, 3, 2, 2], 't': [4407.199999988079, 6133.799999952316, 7222.099999964237, 8317.899999976158, 11794.5, 13281.399999976158, 15725.399999976158, 17448.599999964237, 18827, 20158.299999952316, 24174.299999952316, 27490.799999952316, 29727, 31163.099999964237, 33347.09999996424, 35021.89999997616], 'hit': ['0', 'C', '0', 'C', '0', '0', 'A', '0', '0', 'A', '0', '0', 'B', 'B', '0', 'A']}",,,"[['unknown', 'sea', 'unknown', 'ship', 'unknown'], ['unknown', 'unknown', 'sea', 'ship', 'sea'], ['sea', 'sea', 'unknown', 'unknown', 'unknown'], ['ship', 'ship', 'ship', 'sea', 'sea'], ['sea', 'unknown', 'sea', 'ship', 'ship']]",,True,,"[['0', '0', '0', 'C', '0'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', '0', '0'], ['A', 'A', 'A', '0', '0'], ['0', '0', '0', 'B', 'B']]",7.0,0.0-9.0-0.3,,1,16.0,216,9.0,1,,,,,,pretend,454046,77,26,Battleships,
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,True,,,,0.0-9.0-1.3,,1,,216,,1,,,,2089.2999999523163,,,456139,77,27,instructions,"[{""page_index"":0,""viewing_time"":2088.7999999523163}]"
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,1.0,,,False,"{'i': [1, 2, 3, 2, 2, 0, 3, 4, 4, 4, 3, 0, 1, 0, 0, 2], 'j': [2, 2, 2, 3, 1, 3, 4, 3, 2, 4, 0, 1, 1, 0, 2, 0], 't': [3452.100000023842, 5129.5, 6653.399999976158, 8865.800000011921, 10295.399999976158, 18641.80000001192, 22248.80000001192, 24588.69999998808, 25731.399999976158, 28528.5, 30802.600000023842, 33133.89999997616, 34816, 36363.5, 40255.60000002384, 41540], 'hit': ['0', 'A', '0', '0', 'A', '0', '0', 'C', '0', 'C', '0', 'B', '0', 'B', '0', 'A']}",,,"[['ship', 'ship', 'sea', 'sea', 'unknown'], ['unknown', 'sea', 'sea', 'unknown', 'unknown'], ['ship', 'ship', 'ship', 'sea', 'unknown'], ['sea', 'unknown', 'sea', 'unknown', 'sea'], ['unknown', 'unknown', 'sea', 'ship', 'ship']]",,True,,"[['B', 'B', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['A', 'A', 'A', '0', '0'], ['0', '0', '0', '0', '0'], ['0', '0', '0', 'C', 'C']]",2.0,0.0-9.0-0.4,,1,16.0,216,9.0,1,,,,,,pretend,499842,77,28,Battleships,
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,True,,,,0.0-9.0-1.4,,1,,216,,1,,,,2358.600000023842,,,502204,77,29,instructions,"[{""page_index"":0,""viewing_time"":2358.100000023842}]"
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,True,,,,0.0-10.0,,1,,216,,1,,,,11223.099999964237,,,513428,77,30,instructions,"[{""page_index"":0,""viewing_time"":5728.099999964237},{""page_index"":1,""viewing_time"":5494.699999988079}]"
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,204.0,right,False,,1.0,right,,,True,28.0,"[['B', 'B', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['A', 'A', 'A', '0', '0'], ['0', '0', '0', '0', '0'], ['0', '0', '0', 'C', 'C']]",2.0,0.0-11.0-0.0,left,1,,216,,1,,"['left', 'right', 'left']",,,,judge,591693,77,31,Battleships_replay_2players,
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,True,,,,0.0-11.0-1.0,,1,,216,,1,,,,2702.399999976158,,,594399,77,32,instructions,"[{""page_index"":0,""viewing_time"":2702.099999964237}]"
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,207.0,right,False,,1.0,right,,,True,211.0,"[['0', '0', '0', '0', 'B'], ['0', '0', '0', '0', 'B'], ['0', 'A', 'A', 'A', '0'], ['0', '0', '0', '0', '0'], ['0', '0', 'C', 'C', '0']]",3.0,0.0-11.0-0.1,left,1,,216,,1,,"['left', 'right']",,,,judge,647501,77,33,Battleships_replay_2players,
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,True,,,,0.0-11.0-1.1,,1,,216,,1,,,,1999.0,,,649504,77,34,instructions,"[{""page_index"":0,""viewing_time"":1998.5}]"
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,205.0,right,False,,0.0,left,,,True,202.0,"[['0', '0', '0', '0', '0'], ['0', '0', '0', '0', 'A'], ['0', 'B', 'B', '0', 'A'], ['0', '0', '0', '0', 'A'], ['C', 'C', '0', '0', '0']]",0.0,0.0-11.0-0.2,left,1,,216,,1,,"['left', 'right']",,,,judge,716933,77,35,Battleships_replay_2players,
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,True,,,,0.0-11.0-1.2,,1,,216,,1,,,,3899.800000011921,,,720838,77,36,instructions,"[{""page_index"":0,""viewing_time"":3898.800000011921}]"
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,207.0,right,False,,0.0,left,,,True,36.0,"[['0', '0', '0', '0', 'B'], ['A', 'A', 'A', '0', 'B'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', '0', '0']]",4.0,0.0-11.0-0.3,left,1,,216,,1,,"['left', 'right']",,,,judge,769001,77,37,Battleships_replay_2players,
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,True,,,,0.0-11.0-1.3,,1,,216,,1,,,,4463.599999964237,,,773468,77,38,instructions,"[{""page_index"":0,""viewing_time"":4462.5}]"
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,200.0,left,False,,0.0,right,,,True,22.0,"[['C', 'C', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['B', 'B', '0', 'A', '0'], ['0', '0', '0', 'A', '0'], ['0', '0', '0', 'A', '0']]",1.0,0.0-11.0-0.4,right,1,,216,,1,,"['left', 'right']",,,,judge,840836,77,39,Battleships_replay_2players,
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,True,,,,0.0-11.0-1.4,,1,,216,,1,,,,2590.800000011921,,,843431,77,40,instructions,"[{""page_index"":0,""viewing_time"":2590.5}]"
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,True,,,,0.0-12.0,,1,,216,,1,,,"{""worker_comments"":""""}",2865.2999999523163,,,846300,77,41,survey-text,
6141d2b11c90e99eafe3dc1c,614b4d962f4af313073d130d,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,True,,,,0.0-13.0,,1,,216,,1,,,,12418.599999964237,,,858719,77,42,instructions,"[{""page_index"":0,""viewing_time"":12418.300000011921}]"
6143351c0dec0aeae8e19a7c,614b4d9096c6f9fdb05f56c9,614a9c7e0714a6ab06bc69d6,2480,,,,True,,,,,,False,,,,0.0-0.0,,1,,217,,1,,,,,1.0,,14422,66,0,fullscreen,
6143351c0dec0aeae8e19a7c,614b4d9096c6f9fdb05f56c9,614a9c7e0714a6ab06bc69d6,2480,,,,True,,,,,,False,,,,0.0-1.0-0.0,,1,,217,,1,,,,79372.79999999981,,,93798,66,1,instructions,"[{""page_index"":0,""viewing_time"":12708.899999999441},{""page_index"":1,""viewing_time"":8769.300000000745},{""page_index"":2,""viewing_time"":19099.599999999627},{""page_index"":3,""viewing_time"":38793.90000000037}]"
6143351c0dec0aeae8e19a7c,614b4d9096c6f9fdb05f56c9,614a9c7e0714a6ab06bc69d6,2480,,,,True,,1.0,,,,False,,,,0.0-1.0-1.0,,1,,217,,1,[0],,"{""Q0"":""... sink all ships with as <b>few clicks</b> as possible""}",17598.799999999814,,multichoice_nonpretend,111399,66,2,survey-multi-choice,
6143351c0dec0aeae8e19a7c,614b4d9096c6f9fdb05f56c9,614a9c7e0714a6ab06bc69d6,2480,,,,True,,,,,,False,,,,0.0-2.0,,1,,217,,1,,,,6723.600000000559,,,118125,66,3,instructions,"[{""page_index"":0,""viewing_time"":6723.4000000003725}]"
6143351c0dec0aeae8e19a7c,614b4d9096c6f9fdb05f56c9,614a9c7e0714a6ab06bc69d6,2480,0.0,,,True,"{'i': [1, 2, 1, 0, 2, 3, 3, 3, 2, 2, 1, 0, 0, 1], 'j': [1, 2, 2, 1, 1, 1, 2, 3, 3, 0, 0, 2, 3, 3], 't': [4747.899999999441, 6896, 8112.899999999441, 10162.099999999627, 11709, 12876.699999999255, 17296.299999999814, 19742.799999999814, 21128.89999999944, 23458.199999999255, 24794.699999999255, 26305, 27325.099999999627, 28329.5], 'hit': ['0', '0', 'B', '0', '0', '0', '0', '0', '0', 'A', 'A', '0', '0', 'B']}",,,"[['unknown', 'sea', 'sea', 'sea'], ['ship', 'sea', 'ship', 'ship'], ['ship', 'sea', 'sea', 'sea'], ['unknown', 'sea', 'sea', 'sea']]",,False,,"[['0', '0', '0', '0'], ['A', '0', 'B', 'B'], ['A', '0', '0', '0'], ['0', '0', '0', '0']]",,0.0-3.0,,1,14.0,217,2.0,1,,,,,,,149707,66,4,Battleships,
6143351c0dec0aeae8e19a7c,614b4d9096c6f9fdb05f56c9,614a9c7e0714a6ab06bc69d6,2480,,,,True,,,,,,False,,,,0.0-4.0-0.0,,1,,217,,1,,,,50000.59999999963,,,199705,66,5,instructions,"[{""page_index"":0,""viewing_time"":3599},{""page_index"":1,""viewing_time"":11362.799999999814},{""page_index"":2,""viewing_time"":16396.599999999627},{""page_index"":3,""viewing_time"":18641.800000000745}]"
6143351c0dec0aeae8e19a7c,614b4d9096c6f9fdb05f56c9,614a9c7e0714a6ab06bc69d6,2480,,,,True,,1.0,,,,False,,,,0.0-4.0-1.0,,1,,217,,1,[0],,"{""Q0"":""... play the game as if the cross hints <b>were not there</b> so that I look like someone who <b>had no hints</b>""}",9464.400000000373,,multichoice_pretend,209171,66,6,survey-multi-choice,
6143351c0dec0aeae8e19a7c,614b4d9096c6f9fdb05f56c9,614a9c7e0714a6ab06bc69d6,2480,1.0,,,True,"{'i': [3, 2, 2, 1, 1, 2, 0, 0, 0, 1, 2, 3, 3, 0, 1, 3], 'j': [1, 2, 1, 1, 0, 0, 0, 2, 1, 3, 3, 3, 2, 3, 2, 0], 't': [3012, 4547.5999999996275, 5464.5, 6279.200000000186, 7164.899999999441, 7948.799999999814, 8764.299999999814, 10054.099999999627, 11450.599999999627, 12516.200000000186, 13361.700000000186, 14309.5, 15129.200000000186, 16221.799999999814, 25309.299999999814, 27592.39999999944], 'hit': ['A', 'B', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', 'B', 'A']}",,,"[['sea', 'sea', 'sea', 'sea'], ['sea', 'sea', 'ship', 'sea'], ['sea', 'sea', 'ship', 'sea'], ['ship', 'ship', 'sea', 'sea']]",,False,,"[['0', '0', '0', '0'], ['0', '0', 'B', '0'], ['0', '0', 'B', '0'], ['A', 'A', '0', '0']]",,0.0-5.0,,1,16.0,217,0.0,1,,,,,,,240000,66,7,Battleships,
6143351c0dec0aeae8e19a7c,614b4d9096c6f9fdb05f56c9,614a9c7e0714a6ab06bc69d6,2480,,,,True,,,,,,False,,,,0.0-6.0,,1,,217,,1,,,,14986.799999999814,,,254988,66,8,instructions,"[{""page_index"":0,""viewing_time"":14986.5}]"
